Pair,Asset A,Asset B,Beta,ADF Stat,Half Life,Hurst,Zero Cross,Correlation
TMCV-ACC,TMCV,ACC,-0.5739070960697873,-3.6838036207635394,18.112632289358814,0.2649313054061761,51,-0.829761977487629
ACC-TATASTEEL,ACC,TATASTEEL,2.809783958420455,-2.3491828788485973,54.802472916212416,0.29545399623865004,40,0.5189489715587022
ACC-JSWSTEEL,ACC,JSWSTEEL,0.8231467759642076,-4.388734761004988,18.25419057196922,0.2981821042000308,32,0.8057593719323323
ACC-POWERGRID,ACC,POWERGRID,2.3407935200953696,-3.145471781571897,36.053780710417726,0.3037990245634289,16,0.6725365747866244
ACC-NTPC,ACC,NTPC,2.6146514690761915,-2.90246251467157,41.20875117500463,0.3087964490694326,32,0.5816193343257643
ACC-TATAPOWER,ACC,TATAPOWER,2.7087115877588874,-3.5784030859424494,27.141231111108397,0.31463629502588164,48,0.7300559938459096
TMCV-ASHOKLEY,TMCV,ASHOKLEY,2.947015942853491,-4.219033525086994,13.280325142024184,0.3149146211036798,26,0.9362891131231578
ACC-BPCL,ACC,BPCL,-0.34395218027698415,-1.9681752683280094,75.22514083916977,0.31495484104865035,28,-0.13081008728898452
ACC-INDUSINDBK,ACC,INDUSINDBK,-0.23114014105113465,-1.9794639043338447,74.0059121157341,0.3244904268233793,20,-0.2180773895521958
ACC-ADANIPOWER,ACC,ADANIPOWER,2.437422062327999,-2.95740375021549,40.47307901886196,0.3257915144640476,22,0.5854622384044136
ACC-WIPRO,ACC,WIPRO,-3.3928287062929305,-4.146835961242938,21.20080471527561,0.32713432803299514,32,-0.7742178144852269
ACC-SBIN,ACC,SBIN,-0.25710501862249296,-2.018391925267988,73.51002607464682,0.33134178344981147,28,-0.15769730528474696
ACC-SUNPHARMA,ACC,SUNPHARMA,-0.25353541140277625,-2.074143460043009,66.90828288751096,0.3328757675826682,30,-0.3425221364712508
ACC-JSWENERGY,ACC,JSWENERGY,0.7515872586168871,-2.7577993013345155,42.7987387982979,0.33390571910450545,40,0.6335512703054026
ACC-BAJAJFINSV,ACC,BAJAJFINSV,0.26209600234685354,-2.1855866227864356,63.159014048487414,0.3345527435800429,36,0.32054024971792583
ACC-MARICO,ACC,MARICO,-0.7282340863174295,-2.09965407089842,67.4313241883132,0.33487398874382357,20,-0.25630024448071265
ACC-KOTAKBANK,ACC,KOTAKBANK,-0.3886438346936987,-2.5152968520562524,51.34707959864053,0.3351214687289841,25,-0.45805318499129505
ACC-JINDALSTEL,ACC,JINDALSTEL,0.7581882810291365,-3.2840504288202332,32.13948930775066,0.33524509046666456,25,0.664128061253421
ACC-SHRIRAMFIN,ACC,SHRIRAMFIN,-0.3010588341456564,-2.545707571081616,51.75596371058597,0.33528938097978306,18,-0.4294304284158524
ACC-SBICARD,ACC,SBICARD,0.7307504727942714,-2.798247732186024,43.91301035202116,0.3391820268745715,26,0.4593927668611638
ACC-HCLTECH,ACC,HCLTECH,-0.3466585066689083,-2.8418142189903937,41.69572525336672,0.3411264378505149,32,-0.5777898814980127
ACC-AMBUJACEM,ACC,AMBUJACEM,1.7141143758356672,-2.603130215502375,48.45785762662971,0.3413763010365621,54,0.6040293376960886
ACC-BAJFINANCE,ACC,BAJFINANCE,0.4363742596807331,-2.2583596276330407,60.961320016401906,0.34138880286719814,16,0.3538517020903976
ACC-RELIANCE,ACC,RELIANCE,-0.33327388847386524,-2.2328805244314034,63.59717013532317,0.3469595574252802,28,-0.31095787072837944
ACC-DRREDDY,ACC,DRREDDY,-0.504677811610573,-2.3580237995368005,56.8769465585022,0.3497346995008462,19,-0.42827401772574486
ACC-NESTLEIND,ACC,NESTLEIND,1.2127929810794913,-3.9666063726480294,21.845785819119808,0.35668816474455656,62,0.7382952919119756
TECHM-ACC,TECHM,ACC,-1.2716151944404854,-2.7808709240464515,47.72017092135167,0.35741417585199836,39,-0.6949675168612579
ACC-HINDUNILVR,ACC,HINDUNILVR,0.3059942386196954,-4.102927978652724,23.2760803803841,0.3607617693198377,40,0.746492568669886
ACC-ASHOKLEY,ACC,ASHOKLEY,-2.3382859369145077,-3.4463770596495693,31.030439555074047,0.36501693073885183,22,-0.6799691562003877
TMCV-DRREDDY,TMCV,DRREDDY,1.231266732922486,-3.1517442036409515,23.57869766746558,0.3725316094729996,32,0.7892339057045354
ACC-VEDL,ACC,VEDL,-0.9982753036284391,-3.387819435427984,33.530068229168414,0.37392756242878716,22,-0.5962029083394491
NTPC-TATAPOWER,NTPC,TATAPOWER,0.7320164616459235,-3.4163999514570174,35.13789869047267,0.37519453966761657,64,0.8869297526674556
TMCV-DABUR,TMCV,DABUR,-2.2623057440607512,-4.466211410348516,12.739077991036813,0.3765720752462422,63,-0.8987602643537649
TMCV-TATACONSUM,TMCV,TATACONSUM,-0.5100621768553107,-1.1020592868422288,151.64905524682288,0.3769299687982419,19,-0.27737016598377984
ACC-INFY,ACC,INFY,-0.48083373278480573,-3.511740192406221,30.336001552573943,0.3775725934946073,30,-0.6571084204888521
ACC-TCS,ACC,TCS,-0.28011638150937945,-3.3042131756609288,33.957101786121385,0.3789325567391297,36,-0.6296610588288432
TMCV-WIPRO,TMCV,WIPRO,3.3355304972466144,-3.830697212756049,16.543339059047394,0.380313697486864,49,0.9186750357519561
NTPC-POWERGRID,NTPC,POWERGRID,0.7231415428220064,-3.862988057763916,24.025409566385502,0.3808216535494161,47,0.9340090484233913
ACC-LUPIN,ACC,LUPIN,-0.3171019385260052,-2.8931801997354976,41.71698613868272,0.38301441184195156,22,-0.546513404212341
TMCV-VEDL,TMCV,VEDL,1.047727113457566,-2.936679974941157,35.4568028501217,0.38332504853037513,32,0.7838612684199356
SBICARD-HDFCBANK,SBICARD,HDFCBANK,1.2815917252618296,-3.2675735712276253,37.228112490332784,0.3842177289511363,25,0.5202039406342077
TMCV-MARICO,TMCV,MARICO,-0.36963955010962113,-1.1959865497858884,165.35419973318722,0.38550304643161165,15,-0.1876337897420753
ACC-DABUR,ACC,DABUR,1.5099324062420045,-2.5385564512853014,50.58818994897925,0.3861388321655339,36,0.43215392837261835
ADANIPOWER-NESTLEIND,ADANIPOWER,NESTLEIND,0.3004765955370385,-3.0095682233146364,44.205388620236114,0.38667354953379973,41,0.7615280821519984
DIVISLAB-DRREDDY,DIVISLAB,DRREDDY,-3.2259562945119966,-3.417684311218435,30.835364135408604,0.38696012310328287,62,-0.6736210428816606
ADANIPOWER-SAIL,ADANIPOWER,SAIL,0.36617907119559734,-2.4116169032989467,139.94998807414208,0.3870204973423965,25,0.22138998285278105
TMCV-SHRIRAMFIN,TMCV,SHRIRAMFIN,1.0427249815601596,-2.452919042105893,39.31925671394976,0.3915570247097098,37,0.702430078129928
CIPLA-SBICARD,CIPLA,SBICARD,1.4129472122481892,-4.315536678368719,18.844253289428668,0.39263042831350503,59,0.8681909692609072
ADANIPOWER-SBICARD,ADANIPOWER,SBICARD,0.31096548719634604,-3.297584547577673,32.717205153417225,0.3928459631308572,29,0.8138775855177699
JSWSTEEL-NESTLEIND,JSWSTEEL,NESTLEIND,1.015426546937786,-2.306586541612121,61.332959799715525,0.3937323671631907,44,0.6314861840333902
TMCV-NESTLEIND,TMCV,NESTLEIND,-0.9262084542678996,-2.851487006413828,28.273050041808066,0.3937656582470765,35,-0.8080564569768595
DIVISLAB-BAJAJ-AUTO,DIVISLAB,BAJAJ-AUTO,-0.5123357363835468,-3.0244627373821964,44.05129709364875,0.3977133205915793,50,-0.43718167428200144
NTPC-SBICARD,NTPC,SBICARD,0.29577335052398124,-3.7053206230618407,25.91104056715387,0.39851166766683305,76,0.8358898657790255
TMCV-SBIN,TMCV,SBIN,-0.6296352676635535,-1.0941092956811016,159.21159046484482,0.40036294743615986,15,-0.2704071784912153
HINDALCO-TMCV,HINDALCO,TMCV,0.7235651897144139,-3.6089303685639678,17.944780477145315,0.4003993207750059,32,0.8846259779896061
RELIANCE-SUNPHARMA,RELIANCE,SUNPHARMA,0.6344307928046065,-3.7019654318176154,22.35939137309994,0.4005506074774932,69,0.9186160029449792
TMCV-CIPLA,TMCV,CIPLA,-1.4461591214612446,-2.9154645254933262,27.148549938590442,0.4008765617192425,35,-0.6797469638785687
ITC-POWERGRID,ITC,POWERGRID,0.5782509194138276,-3.929180868179866,23.102623718927006,0.4020826361638454,61,0.9051901153962632
TATAPOWER-JSWSTEEL,TATAPOWER,JSWSTEEL,0.21807064866474432,-2.8255946975917134,47.07002553894866,0.4024520345152136,32,0.7920122415079494
DIVISLAB-SUNPHARMA,DIVISLAB,SUNPHARMA,-2.1319574721932137,-3.2802225560519123,32.67075040810028,0.40373457924718015,54,-0.7087257385270431
TMCV-JINDALSTEL,TMCV,JINDALSTEL,-0.6676727677781554,-2.4361012945754346,37.81739157494537,0.4038304909860726,37,-0.7821846938533804
ONGC-POWERGRID,ONGC,POWERGRID,0.359198064780593,-2.872144858438003,50.12052068647211,0.40450069750678597,32,0.6965976995981418
TMCV-JSWSTEEL,TMCV,JSWSTEEL,-0.588893567737838,-2.4241991288386857,39.45541497681372,0.4058905490639136,21,-0.7224678746228329
DIVISLAB-TVSMOTOR,DIVISLAB,TVSMOTOR,-0.7055717410034121,-2.7208991221508674,52.556062854761855,0.4071736760295882,40,-0.41062221567061824
ADANIPOWER-JSWENERGY,ADANIPOWER,JSWENERGY,0.24398870074024162,-3.0370131636351676,54.264179280653295,0.4077983941033312,47,0.8562565769167992
NESTLEIND-AMBUJACEM,NESTLEIND,AMBUJACEM,1.3172044543902552,-3.41083549171303,30.976794211035717,0.4081920125330914,71,0.762479202276
TATACONSUM-AMBUJACEM,TATACONSUM,AMBUJACEM,0.4638764884420592,-3.805526465121194,23.680660949129173,0.40901253210031235,53,0.41627596137437506
TMCV-IOC,TMCV,IOC,-3.3170888902098383,-0.8706348928245241,175.75108616265362,0.41014150323427284,31,-0.4765557687724752
TATACONSUM-HDFCBANK,TATACONSUM,HDFCBANK,0.25872035357762246,-3.536919343733901,27.80005752467277,0.4102903916002174,69,0.16812423572451898
DIVISLAB-M&M,DIVISLAB,M&M,-0.6738440166338928,-2.4337364115777937,62.330314161711,0.4105929824859569,38,-0.32940786490457125
NTPC-AMBUJACEM,NTPC,AMBUJACEM,0.4463800326875458,-2.3958605872869434,70.08629014606032,0.4108323341592099,39,0.7071278891466756
TATACONSUM-NTPC,TATACONSUM,NTPC,0.5411726936301453,-3.6340170498046795,26.166984105645472,0.41264273319784095,67,0.30656434304941804
TATACONSUM-TATAPOWER,TATACONSUM,TATAPOWER,0.5169497193716884,-3.6186868802799603,26.108825164609232,0.412982942775766,63,0.35481538694938936
ADANIPOWER-ONGC,ADANIPOWER,ONGC,0.9951486599223203,-3.3484054150647546,60.89152915554893,0.41343314807485976,20,0.6137967222355679
TMCV-TATASTEEL,TMCV,TATASTEEL,-2.48479568763145,-0.7851497944471804,207.37479240757446,0.4139575405475561,21,-0.42620648043044407
TATACONSUM-MARICO,TATACONSUM,MARICO,0.26044930888667617,-3.5650137833092543,27.742520976215634,0.41405250473960653,56,0.23343284484704002
ITC-BPCL,ITC,BPCL,-0.2992508117728289,-2.377992684164534,62.692203138253156,0.41449094105992146,24,-0.6200820727925463
TATACONSUM-POWERGRID,TATACONSUM,POWERGRID,0.4969241005007223,-3.6653520623022344,25.580157331438436,0.41565161420692404,75,0.3635830239991262
SUNPHARMA-NESTLEIND,SUNPHARMA,NESTLEIND,-1.1242661406850392,-2.0631166412013138,84.55438788345793,0.41580660590982255,30,-0.5065969107721544
TMCV-SUNPHARMA,TMCV,SUNPHARMA,0.31850838041463164,-0.3576472572906818,492.80309270865314,0.41594208863885646,15,0.3019347664136844
ADANIPOWER-NTPC,ADANIPOWER,NTPC,1.0011095240988386,-3.933233253948364,23.816111262643638,0.4162989956024083,70,0.9271253823059059
TMCV-AMBUJACEM,TMCV,AMBUJACEM,-1.5788501671693327,-1.6806283406376643,72.06582985555106,0.41762296048620623,29,-0.6484246401501206
TATACONSUM-ADANIPOWER,TATACONSUM,ADANIPOWER,0.5650612883281425,-3.7417984596126277,24.776926777118614,0.41767460164886805,67,0.3456403548829259
TECHM-TMCV,TECHM,TMCV,1.93037165251065,-2.7834595180980783,30.41965208488298,0.41796917667448646,28,0.8859871560267581
TATACONSUM-SAIL,TATACONSUM,SAIL,0.29881254801218243,-3.5767989657407564,27.274257881559492,0.4183928402135621,54,0.11050760476234195
TATACONSUM-ASHOKLEY,TATACONSUM,ASHOKLEY,-0.41796125456098016,-3.7267287156619693,24.548850957958585,0.4188358304262773,69,-0.30951974272216326
KOTAKBANK-HDFCBANK,KOTAKBANK,HDFCBANK,1.8409076410159622,-2.0873457755706792,87.27687144048338,0.41907566121060463,28,0.39857207410349793
TMCV-M&M,TMCV,M&M,-0.359818550506003,-2.976387030386191,26.413429599508525,0.4193599242829495,45,-0.7184266213437794
TATACONSUM-DABUR,TATACONSUM,DABUR,0.23076286932755782,-3.5082221218835747,28.213887948437836,0.42041173908297497,44,0.16819288711861866
CIPLA-HDFCBANK,CIPLA,HDFCBANK,2.071550224387232,-2.6384526191638358,54.99427859317354,0.4207930487311557,56,0.5166646370324424
ITC-TATAPOWER,ITC,TATAPOWER,0.5894700009482543,-3.6078997603848597,27.054979356337416,0.4212720742768922,82,0.8656170120455773
RELIANCE-LUPIN,RELIANCE,LUPIN,0.45836476749244287,-3.1646298988013544,36.79692105089304,0.4212763961422975,58,0.8466674895883011
TATACONSUM-TATASTEEL,TATACONSUM,TATASTEEL,0.5679558611714308,-3.6641103251042533,26.000110126633825,0.4217253023299986,54,0.26713269688094415
DIVISLAB-MUTHOOTFIN,DIVISLAB,MUTHOOTFIN,-0.38757291900319296,-2.977070972455438,37.84208671143232,0.4223682296707825,44,-0.7295122250151448
TATACONSUM-NESTLEIND,TATACONSUM,NESTLEIND,0.35336288976372365,-3.825358569093607,23.331374889985607,0.42240790046956306,75,0.5478038724753023
ITC-ADANIPOWER,ITC,ADANIPOWER,0.6577918502559956,-3.723457741283227,27.100786735966725,0.422539644705546,67,0.8608496539309815
JSWENERGY-NESTLEIND,JSWENERGY,NESTLEIND,1.084733328398376,-2.726410364668462,47.64538191341376,0.4229925467248179,48,0.7833647968431564
VEDL-LUPIN,VEDL,LUPIN,0.2680238039413664,-2.3156547309201256,63.407927435012674,0.4237046589263561,41,0.7734487196968713
JSWENERGY-AMBUJACEM,JSWENERGY,AMBUJACEM,2.229159565002842,-4.128131636119494,20.82090747536994,0.42441378037955957,90,0.931873657891857
TMCV-KOTAKBANK,TMCV,KOTAKBANK,0.6243757364170576,-3.6986504806804894,16.94110673477135,0.4245975682846175,63,0.8994065501916791
SBICARD-NESTLEIND,SBICARD,NESTLEIND,0.5589969316464238,-2.9540362772645103,46.81025802012203,0.424613168996783,37,0.5412997171999724
TMCV-TATAPOWER,TMCV,TATAPOWER,-3.3577633788459442,-2.7294210061057034,31.427707219509717,0.4248913818913616,19,-0.698165570472312
RELIANCE-HDFCBANK,RELIANCE,HDFCBANK,0.5770703108315811,-1.7492343682936338,143.04555601281115,0.4252485835302904,25,0.1578219688888761
DIVISLAB-KOTAKBANK,DIVISLAB,KOTAKBANK,-0.9275070549448176,-2.5123506138188643,62.63756002644547,0.42551217027351457,42,-0.2689868171382579
DIVISLAB-AUROPHARMA,DIVISLAB,AUROPHARMA,-1.2758406495438515,-2.369149722775455,60.59170747386492,0.42559025775650633,44,-0.419699720955802
ITC-SBIN,ITC,SBIN,-0.21878113226046406,-3.2231037527318636,36.75728297563694,0.4258963661408319,50,-0.7311294092731841
BPCL-SHRIRAMFIN,BPCL,SHRIRAMFIN,0.20019617415771862,-2.0519465366995684,85.12617638590362,0.42600188962510566,32,0.7508514844365912
ADANIPOWER-RELIANCE,ADANIPOWER,RELIANCE,-0.2058881931898887,-3.0159735879592184,40.43877771158135,0.4261229894365586,63,-0.7997671404037826
JSWSTEEL-AMBUJACEM,JSWSTEEL,AMBUJACEM,1.9504306003059138,-2.338621808217972,60.65059074989247,0.42629069999654606,56,0.7021350504610717
HCLTECH-SUNPHARMA,HCLTECH,SUNPHARMA,1.114605048012106,-3.219754082315496,33.21659080315791,0.42675515078179066,53,0.9034475691366588
DIVISLAB-SBIN,DIVISLAB,SBIN,-2.4270331457705767,-2.2181755886554133,68.51967530183094,0.4268989165498591,52,-0.3663018190260657
TMCV-TVSMOTOR,TMCV,TVSMOTOR,0.2537860800319915,-2.397392552158828,35.772802326581704,0.42701194160777445,43,0.8384456914277741
AUROPHARMA-LUPIN,AUROPHARMA,LUPIN,0.6311318006281449,-1.9858706028973712,89.58118920047382,0.42723575068306635,44,0.8136345628424012
DIVISLAB-RELIANCE,DIVISLAB,RELIANCE,-2.7538098761187326,-2.91973231312072,38.17791139170682,0.4276658655354043,51,-0.6322427646106683
ADANIPOWER-AMBUJACEM,ADANIPOWER,AMBUJACEM,0.5491756833144933,-3.0310817611508103,49.65587304467482,0.42782903945257195,57,0.8056777750460092
TATACONSUM-ONGC,TATACONSUM,ONGC,0.6489160364659713,-3.5349394274089168,27.458578066440023,0.4278675672260702,48,0.2448240039694443
TECHM-SUNPHARMA,TECHM,SUNPHARMA,1.0111201171791535,-0.865719324194527,219.15746828829091,0.42787473767294043,16,0.7465545844146158
DIVISLAB-INDUSINDBK,DIVISLAB,INDUSINDBK,-2.3521987360468937,-2.557007401732306,53.07760180239684,0.42846209585162365,34,-0.5460833408349844
WIPRO-DABUR,WIPRO,DABUR,-0.3959149862458566,-1.8063015291913083,106.6209336216966,0.4288415130543093,27,-0.49657136720141076
ONGC-ASHOKLEY,ONGC,ASHOKLEY,-0.40982585230709134,-3.9668046323759514,28.48258164698499,0.4288848989799561,50,-0.8044261738736275
TMCV-BPCL,TMCV,BPCL,-1.6436619531469996,-0.8601754572352236,170.74727559660226,0.42923635983280883,27,-0.46061023694701975
WIPRO-ONGC,WIPRO,ONGC,-1.275456730783163,-4.246940957444628,23.212104748538472,0.42992713471716787,83,-0.8280742068644513
ADANIPOWER-SBIN,ADANIPOWER,SBIN,-0.28808523280565035,-2.3590314374951653,63.13515050635655,0.4301017487256045,31,-0.7356420808103277
ADANIPOWER-ASHOKLEY,ADANIPOWER,ASHOKLEY,-0.6853044244109304,-2.653366951895874,53.98980527873332,0.4303784933484152,16,-0.8296730442476168
DIVISLAB-BAJAJFINSV,DIVISLAB,BAJAJFINSV,0.88788019482458,-2.100744311099867,80.92312322679635,0.431001317657097,34,0.26719368674341143
TECHM-HDFCBANK,TECHM,HDFCBANK,1.6174967310804438,-0.12895972445225468,2717.928472494579,0.4320475795379398,13,0.2255751214739288
DIVISLAB-HEROMOTOCO,DIVISLAB,HEROMOTOCO,-0.31752470053863746,-3.069538871715977,38.180184016038524,0.43215710489712345,50,-0.6989862765033671
TMCV-AUROPHARMA,TMCV,AUROPHARMA,-0.6303498113661044,-2.048360010301903,58.764013981379286,0.43220122582448606,17,-0.5298231424783315
DIVISLAB-NESTLEIND,DIVISLAB,NESTLEIND,3.2148099454322687,-2.3045452042883277,63.76973778354744,0.43228148971929053,50,0.4815577503923897
DIVISLAB-VEDL,DIVISLAB,VEDL,-2.9173865155531673,-2.0871795111737166,69.04754367901181,0.43237526440487006,52,-0.42873346506303134
DIVISLAB-BPCL,DIVISLAB,BPCL,-0.6206356803415201,-2.107010301584909,82.52826683458974,0.43242237863851335,30,-0.05808039455177797
JSWENERGY-SUNPHARMA,JSWENERGY,SUNPHARMA,-0.5064734234686865,-2.0587649415781826,71.98498358991968,0.4327294548380227,52,-0.8117164036254183
GAIL-TATACONSUM,GAIL,TATACONSUM,0.20391434719644635,-1.5703866700607734,107.9553200920093,0.43294138642988866,25,0.44089703831232946
TATASTEEL-AMBUJACEM,TATASTEEL,AMBUJACEM,0.45047137833830536,-3.07557552487659,40.200336967341784,0.4332326576253587,59,0.8594759150226277
DIVISLAB-BRITANNIA,DIVISLAB,BRITANNIA,0.2505394484106564,-2.0923373210010046,83.05441912668027,0.43420230183990743,38,0.19419681173527295
ADANIPOWER-POWERGRID,ADANIPOWER,POWERGRID,0.7425503589536396,-2.917031671258318,45.464931033400504,0.4342331749865746,34,0.8881995780072623
JSWENERGY-JSWSTEEL,JSWENERGY,JSWSTEEL,0.6338108038066086,-2.055698273159793,90.37409810170874,0.4350563320616102,34,0.7360127960407782
TATAPOWER-POWERGRID,TATAPOWER,POWERGRID,0.8209870360743466,-2.9746925176870604,41.850832707023486,0.4355403402277824,36,0.8751765960477265
DIVISLAB-TCS,DIVISLAB,TCS,-1.4341113219120791,-3.0829200100504286,28.062793520585906,0.43579154121636604,77,-0.7932331251264649
JSWSTEEL-POWERGRID,JSWSTEEL,POWERGRID,2.012639661815028,-2.031039259445234,83.3529185088152,0.43634732911094415,14,0.5907323354860138
TECHM-JSWSTEEL,TECHM,JSWSTEEL,-1.414105926306443,-2.7574568890647044,48.323289244473415,0.43651298891265095,25,-0.7565172299468623
DIVISLAB-IOC,DIVISLAB,IOC,3.2063892691077442,-2.1955324099323725,80.68008863077824,0.4365831807718752,38,0.12584627405877208
TECHM-JINDALSTEL,TECHM,JINDALSTEL,-1.6509806773125015,-3.500831510704642,35.35775976345211,0.4366042723005974,35,-0.7903610891342782
DIVISLAB-HCLTECH,DIVISLAB,HCLTECH,-1.8413621085602616,-3.368923602281644,29.4454395295874,0.43687169310167456,73,-0.7551912021905522
JINDALSTEL-JSWENERGY,JINDALSTEL,JSWENERGY,0.7682385747223097,-2.9864142340904696,51.035739502428555,0.4369248767030416,58,0.7393051028214631
HINDALCO-DABUR,HINDALCO,DABUR,-1.8894896420679874,-4.324644907037778,21.520262959839812,0.4369818830816734,57,-0.7616939327370584
TMCV-JSWENERGY,TMCV,JSWENERGY,-0.6968823367733279,-1.1966119037838476,113.50328746590725,0.437095313257381,39,-0.6838868628097093
TECHM-DIVISLAB,TECHM,DIVISLAB,-0.33457442031034373,-1.8923244658300427,65.66378869056675,0.43782115860402215,40,-0.7431079059103528
DIVISLAB-INFY,DIVISLAB,INFY,-2.2574327154903115,-3.0070838711836663,31.196285811820214,0.4383173126262611,63,-0.7591132448175253
GAIL-NESTLEIND,GAIL,NESTLEIND,0.2584597214212306,-4.076968819111647,21.741614105581473,0.4383644124926019,72,0.8663361367876065
DIVISLAB-AXISBANK,DIVISLAB,AXISBANK,-3.261211339395121,-2.9025885716886197,42.221897595320165,0.43889621768626486,50,-0.5327496055624648
AXISBANK-HDFCBANK,AXISBANK,HDFCBANK,1.542083980521656,-3.612886583136658,34.85058350956082,0.4394559550334576,24,0.5927239461687155
ITC-WIPRO,ITC,WIPRO,-0.48805702873048884,-2.3180880509776705,65.91295723488162,0.4400476338444775,42,-0.6067956621325432
TMCV-INFY,TMCV,INFY,0.5801283734154802,-3.188774003616191,26.60073972334329,0.4401431746350285,15,0.8371667803585693
M&M-GRASIM,M&M,GRASIM,-0.6950228367572109,-3.556611241632676,27.41051446252175,0.4403149128227053,67,-0.7372617571053355
M&M-TATAPOWER,M&M,TATAPOWER,-3.2208859139855597,-2.2823008137176055,59.090119443234784,0.44033916804285245,44,-0.436962139600376
DIVISLAB-SBICARD,DIVISLAB,SBICARD,2.3621273373973297,-1.9918177960722565,83.71639856727718,0.44065276692687966,50,0.3653995460121742
ITC-NTPC,ITC,NTPC,0.747676314896097,-4.176582184591232,20.784558154104694,0.44085547546012843,61,0.9061692525380979
WIPRO-JSWENERGY,WIPRO,JSWENERGY,-0.23425057378824943,-2.3708346448497988,52.589826225048895,0.4409821416328383,55,-0.8653300673007984
DIVISLAB-SHRIRAMFIN,DIVISLAB,SHRIRAMFIN,-1.3091553753951068,-2.2642424569012918,65.4511694551107,0.4410186962172201,37,-0.4594965783302524
JSWSTEEL-BAJAJFINSV,JSWSTEEL,BAJAJFINSV,0.2055305606934206,-1.2558559460440752,162.08708823399675,0.4412134507977393,34,0.25678550023353625
GAIL-TATAPOWER,GAIL,TATAPOWER,0.4694283774766911,-1.8083572605527942,107.68969228055809,0.4415138237883863,14,0.6966471730462764
ITC-IOC,ITC,IOC,-0.4494084322290881,-1.7616358791360662,109.53527532528852,0.4416490446590795,25,-0.3905587322369489
M&M-POWERGRID,M&M,POWERGRID,-2.9811490910501814,-2.1429958060372267,66.6437502085627,0.4419943056484023,45,-0.43113329107838133
M&M-INFY,M&M,INFY,0.38141583884463953,-1.8716495624737246,86.2160210391062,0.4423427965787552,30,0.2623710361147245
M&M-JSWENERGY,M&M,JSWENERGY,-0.5849313651850313,-2.073472950516766,75.61372942809408,0.4425109829206945,38,-0.24818888541097844
ITC-AMBUJACEM,ITC,AMBUJACEM,0.35289529645451195,-2.4987567113319087,57.77609692518076,0.44306920773535524,27,0.6775397432458831
WIPRO-ADANIPOWER,WIPRO,ADANIPOWER,-0.7030684844033883,-1.7292877338836905,100.54378886532999,0.44326712204027174,16,-0.740055951773417
TATAPOWER-AMBUJACEM,TATAPOWER,AMBUJACEM,0.6184080259660955,-2.7763613407395016,45.037499256032824,0.44373619847188706,43,0.8085370911373688
LTIM-LUPIN,LTIM,LUPIN,3.7856840824458997,-2.780014732833031,41.678204886752944,0.44381442567708607,55,0.8724360664915127
RELIANCE-JSWSTEEL,RELIANCE,JSWSTEEL,-0.4218789393051056,-2.581178954815346,66.00317272755856,0.4446434288304955,61,-0.44260433611375644
CIPLA-KOTAKBANK,CIPLA,KOTAKBANK,0.4260617680777866,-1.725448626811401,112.65060826071459,0.44476829515498006,27,0.4908072498791208
GAIL-TMCV,GAIL,TMCV,-0.24850887004813796,-3.4519824042430924,19.47170139539071,0.4448066557807255,43,-0.9078828897386815
SBICARD-AMBUJACEM,SBICARD,AMBUJACEM,0.9010799255470733,-2.920197403823291,50.48081482986007,0.44487700403135655,53,0.5050873621615694
WIPRO-NTPC,WIPRO,NTPC,-0.6271394465961656,-1.4985708255461843,127.83318162128255,0.4451524288866267,34,-0.6113471914634138
TATAPOWER-SBICARD,TATAPOWER,SBICARD,0.28910083781148666,-2.5242100232538376,57.000583857698835,0.4451856510733219,50,0.6743276890238512
DIVISLAB-CHOLAFIN,DIVISLAB,CHOLAFIN,0.5854323109704656,-2.131153631868176,83.50860784893668,0.44537164708235627,30,0.10371413811232613
JSWENERGY-RELIANCE,JSWENERGY,RELIANCE,-0.684210623975296,-2.5260054295666663,57.72808040419665,0.44545975995008685,31,-0.7573344654415216
WIPRO-AMBUJACEM,WIPRO,AMBUJACEM,-0.5279758212706686,-2.9951531819150192,36.71011732812084,0.44567615214823664,75,-0.8153255345811833
DIVISLAB-DABUR,DIVISLAB,DABUR,2.5764901052994276,-2.0845548336364788,84.3379933403622,0.4462390329166406,34,0.18145088374265192
DIVISLAB-LUPIN,DIVISLAB,LUPIN,-1.2968169588480982,-2.566096674923204,48.29358336409695,0.4462475439145615,56,-0.5499589222608935
M&M-BPCL,M&M,BPCL,2.523084478954082,-2.2617080482311844,63.53061382288579,0.44636251867496696,47,0.48300321627292236
ITC-SBICARD,ITC,SBICARD,0.20447231244120592,-2.8073360889598318,46.609223987312156,0.44654974545608644,59,0.7003582135093909
CIPLA-NTPC,CIPLA,NTPC,3.717196765243748,-2.878537813603454,42.339344780481674,0.44655383200273857,88,0.8081925799726886
LUPIN-SBIN,LUPIN,SBIN,2.0360292723571276,-2.1366486407964898,73.1046238005759,0.44656475977908006,14,0.7245958035904855
ONGC-AMBUJACEM,ONGC,AMBUJACEM,0.2643698993792002,-2.3179817146998145,64.04301536399659,0.4467306364375089,66,0.6288187571752006
TVSMOTOR-KOTAKBANK,TVSMOTOR,KOTAKBANK,1.6496186395497303,-3.69904787451289,26.253433608896266,0.4467908858692129,63,0.822045896815926
MARUTI-DIVISLAB,MARUTI,DIVISLAB,-1.1944279235355708,-2.6369789250333038,53.82904379535832,0.44769359678680276,22,-0.5328918139111749
