timestamp,open,high,low,close,volume,symbol
2026-01-13 13:55:00+05:30,249.5,250.19,249.41,250.18,2457460,SILVERBEES
2026-01-13 14:05:00+05:30,250.2,250.29,248.6,249.34,2698121,SILVERBEES
2026-01-13 14:15:00+05:30,249.33,249.79,249.0,249.59,1559414,SILVERBEES
2026-01-13 14:25:00+05:30,249.59,249.87,249.35,249.61,1015341,SILVERBEES
2026-01-13 14:35:00+05:30,249.65,249.99,249.5,249.55,1158307,SILVERBEES
2026-01-13 14:45:00+05:30,249.64,249.69,249.27,249.54,1277392,SILVERBEES
2026-01-13 14:55:00+05:30,249.54,249.85,249.2,249.54,2042904,SILVERBEES
2026-01-13 15:05:00+05:30,249.52,249.7,249.3,249.45,1745709,SILVERBEES
2026-01-13 15:15:00+05:30,249.5,249.62,249.32,249.49,3374750,SILVERBEES
2026-01-13 15:25:00+05:30,249.5,249.64,249.25,249.45,2145756,SILVERBEES
2026-01-14 09:15:00+05:30,258.5,261.77,258.5,261.48,16763548,SILVERBEES
2026-01-14 09:25:00+05:30,261.47,262.5,261.4,261.95,14396124,SILVERBEES
2026-01-14 09:35:00+05:30,262.0,262.0,259.78,260.4,13083387,SILVERBEES
2026-01-14 09:45:00+05:30,260.4,262.41,260.39,261.8,6004091,SILVERBEES
2026-01-14 09:55:00+05:30,261.79,261.92,260.7,261.33,4342567,SILVERBEES
2026-01-14 10:05:00+05:30,261.33,261.69,260.86,261.12,2885311,SILVERBEES
2026-01-14 10:15:00+05:30,261.11,261.3,260.2,261.07,2961544,SILVERBEES
2026-01-14 10:25:00+05:30,261.05,261.64,260.61,261.53,2747394,SILVERBEES
2026-01-14 10:35:00+05:30,261.52,261.55,261.01,261.25,1750941,SILVERBEES
2026-01-14 10:45:00+05:30,261.25,261.39,261.0,261.28,1524340,SILVERBEES
2026-01-14 10:55:00+05:30,261.28,262.27,261.05,262.01,3156371,SILVERBEES
2026-01-14 11:05:00+05:30,262.08,262.1,261.57,261.89,1543492,SILVERBEES
2026-01-14 11:15:00+05:30,261.88,262.3,261.8,261.97,2025268,SILVERBEES
2026-01-14 11:25:00+05:30,261.97,261.97,259.7,260.88,6824964,SILVERBEES
2026-01-14 11:35:00+05:30,260.82,261.8,260.65,261.59,2355600,SILVERBEES
2026-01-14 11:45:00+05:30,261.5,262.0,261.47,261.75,1885249,SILVERBEES
2026-01-14 11:55:00+05:30,261.72,261.79,260.4,260.4,2004135,SILVERBEES
2026-01-14 12:05:00+05:30,260.45,260.99,260.24,260.73,2247512,SILVERBEES
2026-01-14 12:15:00+05:30,260.73,261.29,260.43,260.85,1404711,SILVERBEES
2026-01-14 12:25:00+05:30,260.85,261.24,260.76,261.15,999965,SILVERBEES
2026-01-14 12:35:00+05:30,261.15,261.15,260.87,261.0,1207775,SILVERBEES
2026-01-14 12:45:00+05:30,260.99,261.09,260.9,261.0,2428249,SILVERBEES
2026-01-14 12:55:00+05:30,261.0,261.0,260.85,261.0,3404001,SILVERBEES
2026-01-14 13:05:00+05:30,261.0,261.45,260.91,261.13,2084397,SILVERBEES
2026-01-14 13:15:00+05:30,261.12,261.67,261.12,261.43,1389187,SILVERBEES
2026-01-14 13:25:00+05:30,261.43,261.67,261.21,261.51,796106,SILVERBEES
2026-01-14 13:35:00+05:30,261.51,261.59,261.0,261.4,2148747,SILVERBEES
2026-01-14 13:45:00+05:30,261.39,261.57,261.22,261.48,1334213,SILVERBEES
2026-01-14 13:55:00+05:30,261.48,261.55,260.88,261.5,1967069,SILVERBEES
2026-01-14 14:05:00+05:30,261.41,261.6,261.21,261.21,2459290,SILVERBEES
2026-01-14 14:15:00+05:30,261.2,261.25,260.93,261.0,2950348,SILVERBEES
2026-01-14 14:25:00+05:30,260.99,261.0,260.9,261.0,1735460,SILVERBEES
2026-01-14 14:35:00+05:30,261.0,261.49,260.99,261.44,1332823,SILVERBEES
2026-01-14 14:45:00+05:30,261.44,261.88,261.44,261.88,2531552,SILVERBEES
2026-01-14 14:55:00+05:30,261.85,262.29,261.85,262.27,3562667,SILVERBEES
2026-01-14 15:05:00+05:30,262.24,262.3,262.0,262.29,2837039,SILVERBEES
2026-01-14 15:15:00+05:30,262.29,263.34,262.25,263.09,6490902,SILVERBEES
2026-01-14 15:25:00+05:30,263.07,264.0,263.01,263.9,3474766,SILVERBEES
2026-01-16 09:15:00+05:30,262.81,266.0,261.0,264.73,18426537,SILVERBEES
2026-01-16 09:25:00+05:30,264.78,264.8,263.57,264.2,5131010,SILVERBEES
2026-01-16 09:35:00+05:30,264.25,265.16,264.18,264.79,5708355,SILVERBEES
2026-01-16 09:45:00+05:30,264.79,266.84,264.69,265.51,7124674,SILVERBEES
2026-01-16 09:55:00+05:30,265.66,266.0,265.23,265.39,3931937,SILVERBEES
2026-01-16 10:05:00+05:30,265.39,265.9,265.35,265.79,1997428,SILVERBEES
2026-01-16 10:15:00+05:30,265.79,266.0,265.5,265.79,1898996,SILVERBEES
2026-01-16 10:25:00+05:30,265.8,266.0,265.5,265.66,1957409,SILVERBEES
2026-01-16 10:35:00+05:30,265.66,265.7,264.82,265.14,2440896,SILVERBEES
2026-01-16 10:45:00+05:30,265.14,265.84,264.86,265.65,2070420,SILVERBEES
2026-01-16 10:55:00+05:30,265.7,265.89,265.12,265.53,1711907,SILVERBEES
2026-01-16 11:05:00+05:30,265.49,266.39,265.48,266.38,2498656,SILVERBEES
2026-01-16 11:15:00+05:30,266.4,267.92,266.33,267.64,4390908,SILVERBEES
2026-01-16 11:25:00+05:30,267.63,267.97,266.81,267.0,2784361,SILVERBEES
2026-01-16 11:35:00+05:30,266.97,267.34,266.51,266.88,2095401,SILVERBEES
2026-01-16 11:45:00+05:30,266.84,267.18,266.45,266.95,2047806,SILVERBEES
2026-01-16 11:55:00+05:30,266.94,267.21,266.5,266.89,1515939,SILVERBEES
2026-01-16 12:05:00+05:30,266.92,267.11,265.52,265.52,2539641,SILVERBEES
2026-01-16 12:15:00+05:30,265.65,266.0,264.95,265.88,3648139,SILVERBEES
2026-01-16 12:25:00+05:30,265.88,266.68,265.85,266.66,1345704,SILVERBEES
2026-01-16 12:35:00+05:30,266.68,266.98,266.4,266.78,2106471,SILVERBEES
2026-01-16 12:45:00+05:30,266.77,266.8,266.31,266.57,1189173,SILVERBEES
2026-01-16 12:55:00+05:30,266.52,266.9,266.37,266.54,929753,SILVERBEES
2026-01-16 13:05:00+05:30,266.54,266.9,266.46,266.63,801434,SILVERBEES
2026-01-16 13:15:00+05:30,266.7,266.8,266.6,266.71,668608,SILVERBEES
2026-01-16 13:25:00+05:30,266.73,266.75,266.5,266.72,862475,SILVERBEES
2026-01-16 13:35:00+05:30,266.65,266.78,266.54,266.63,890296,SILVERBEES
2026-01-16 13:45:00+05:30,266.63,267.2,266.59,267.2,1311843,SILVERBEES
2026-01-16 13:55:00+05:30,267.11,267.62,267.01,267.5,2297185,SILVERBEES
2026-01-16 14:05:00+05:30,267.47,267.5,267.0,267.28,1135373,SILVERBEES
2026-01-16 14:15:00+05:30,267.3,267.7,267.21,267.69,1580501,SILVERBEES
2026-01-16 14:25:00+05:30,267.69,267.9,267.41,267.88,1758820,SILVERBEES
2026-01-16 14:35:00+05:30,267.89,269.45,267.8,268.79,4496179,SILVERBEES
